 us air next wednesday from cleveland to miami,atis_flight
 could you please find me the cheapest one way fare from boston to philadelphia,atis_airfare
 i'd like a flight from detroit to st. petersburg for tuesday,atis_flight
 return from miami to new york on tower air on saturdays,atis_flight
 show me ground transportation in san francisco,atis_ground_service
 please give me the earliest flight tomorrow from st. petersburg to milwaukee,atis_flight
 i need ground transportation in dallas please show me what's available,atis_ground_service
 what's fare code yn,atis_abbreviation
 the cheapest flights from atlanta to philadelphia that arrive after 12 pm on a tuesday,atis_flight
 is there an early morning delta airlines flight between boston and washington,atis_flight
 what flights from orlando to tacoma on saturday,atis_flight
 show me all flights both direct and connecting from dallas fort worth to either san francisco or oakland that depart after 7 pm,atis_flight
 give me flights from chicago to seattle on saturday morning,atis_flight
 okay tell me what the earliest flight is that leaves between atlanta and denver,atis_flight
 i want a flight from toronto to montreal that leaves early friday morning,atis_flight
 what first class flights are available from denver to baltimore on july twenty fifth 1991,atis_flight
 show me the airlines from love field,atis_airline
 what's the cheapest one way ticket from baltimore to atlanta,atis_airfare
 a first class flight on american to san francisco on tuesday in the next week,atis_flight
 what airlines fly between boston and san francisco and stop in denver,atis_airline
 what're the flights from new york city to las vegas that arrive on a sunday,atis_flight
 flights on friday from newark to tampa,atis_flight
 flights from san francisco august one,atis_flight
 how many stops on continental 1765 from boston to san francisco,atis_quantity
 on flight us air 2153 from san francisco to baltimore what time and what city does the plane stop in between,atis_flight
 i need a flight from st. petersburg to charlotte which will get me into charlotte by 5 pm or as soon thereafter as possible,atis_flight
 i want a one way ticket from dallas to baltimore,atis_airfare
 find me the latest flight leaving atlanta august seventh and arriving in denver,atis_flight
 what's the lowest one way fare from pittsburgh to denver,atis_airfare
 show me flights from los angeles to pittsburgh on monday evening,atis_flight
 show me the flights from san francisco to washington dc,atis_flight
 show me the shortest flight from boston to denver which arrives in denver wednesday before noon,atis_flight
 what are the flights from orlando to kansas city,atis_flight
 show me flights from san francisco to boston on thursday,atis_flight
 sunday flights from new york city to las vegas,atis_flight
 i need a flight from pittsburgh to new york leaving at 5 pm,atis_flight
 what's the smallest plane that flies from pittsburgh to baltimore on eight sixteen,atis_aircraft
 give me the flights on december twenty seventh with the fares from indianapolis to orlando,atis_flight
 show me all the us air flights leaving pittsburgh between 12 and 4 in the afternoon,atis_flight
 i want a cheap from denver to atlanta,atis_flight
 show all flights from miami to jfk,atis_flight
 show me all flights from san francisco to pittsburgh on a monday,atis_flight
 show me the earliest flight from boston to denver,atis_flight
 i need a united airlines flight from denver to baltimore on saturday,atis_flight
 what are the cheapest one way flights from denver to atlanta,atis_flight
 all flights from boston to washington dc after 5 pm on november eleventh economy class,atis_flight
 is there ground transportation in oakland,atis_ground_service
 list united flights from denver to san francisco on wednesdays,atis_flight
 what is the cheapest way to fly from denver to oakland,atis_flight
 philadelphia to san francisco with one stop in dallas please,atis_flight
 i would like to fly us air from orlando to cleveland in the late evening what do you have available,atis_flight
 what does restriction ap 57 mean,atis_abbreviation
 what are the latest flights that i can take from baltimore to boston,atis_flight
 list flights from philadelphia to san francisco via dallas,atis_flight
 how much does the american airlines flight 71 from dallas to san francisco cost,atis_airfare
 all flights from boston to philadelphia which show up on tuesday afternoon,atis_flight
 show me flights from new york to miami on a tuesday with a round trip fare less than 466 dollars,atis_flight
 nonstop flights from seattle to denver,atis_flight
 what flights are available wednesday afternoon from denver to san francisco,atis_flight
 what are the flights from tacoma to san jose also on tuesday the eighteenth of may,atis_flight
 what's the ground transportation like at pittsburgh,atis_ground_service
 list daily flights from boston to oakland using united airlines,atis_flight
 in the next two days i want to fly from nashville to san jose or to tacoma,atis_flight
 how many flights does each airline have with business class service,atis_quantity
 what flights from st. paul to kansas city on friday with supper served,atis_flight
 show flights from san francisco to denver on either wednesday the twenty third or thursday the twenty fourth,atis_flight
 what are the flights available between 10 am and 3 pm between pittsburgh and fort worth,atis_flight
 list all flights from memphis to seattle,atis_flight
 airline code as,atis_airline
 show me the flights from san francisco to boston,atis_flight
 show me all flights from san diego to phoenix on a boeing 737,atis_flight
 may i have a list of flights going from boston to denver on the twenty ninth of july,atis_flight
 could you tell me the cheapest fare from atlanta to boston on thirty first of august,atis_airfare
 which united airlines flight flies from boston to san francisco and makes a stopover in philadelphia,atis_flight
 what are the latest flights from boston to dallas on the evening of july seventh,atis_flight
 can you tell me how to get from the airport in philadelphia to downtown,atis_flight
 what is bna,atis_abbreviation
 now show me the flights from denver to atlanta,atis_flight
 what is the cost of flight dl 106 from philadelphia to boston,atis_airfare
 what stops does dl 838 make from san francisco to atlanta,atis_flight
 what are the cheapest round trip flights from denver to atlanta,atis_flight
 what are the flights from atlanta to dallas,atis_flight
 delta flights to san francisco please,atis_flight
 i would like to know the latest flight on wednesday you have leaving from oakland to salt lake city which offers a meal,atis_flight
 what airlines fly from boston to pittsburgh,atis_airline
 can you tell me which flights go from memphis to tacoma and make a stop in los angeles,atis_flight
 what is the cheapest round trip fare between boston and san francisco,atis_airfare
 show me ground transportation information for pittsburgh,atis_ground_service
 what is the fare from boston to oakland on united airlines,atis_airfare
 show me the latest flight from salt lake city to phoenix,atis_flight
 show me all the eastern airlines flights leaving pittsburgh between 12 and 4 in the afternoon,atis_flight
 show me flights from denver to philadelphia,atis_flight
 flights from newark to boston,atis_flight
 what is the first flight from atlanta to boston leaving on thursday september fifth,atis_flight
 all united airlines flights with stopovers in denver,atis_flight
 show flights from boston to denver on wednesday morning,atis_flight
 show me all the twa flights from indianapolis to houston that arrive around 11 am,atis_flight
 show me the direct flights from san francisco to boston,atis_flight
 i'd like to find the cheapest flight from boston to san francisco,atis_flight
 show me round trip fares from denver to philadelphia,atis_airfare
 i want to go from denver to atlanta round trip and make a stop at pittsburgh is this possible,atis_flight
 please tell me which airline has the most departures from atlanta,atis_airline
 what are the flights from atlanta to baltimore,atis_flight
 show me round trip fares from san jose to salt lake city,atis_airfare
 explain the restriction ap 80,atis_abbreviation
 show me the flights from salt lake city to milwaukee,atis_flight
 show me us air fares for next sunday from miami to cleveland,atis_airfare
 list a round trip fare from kansas city to minneapolis flights,atis_airfare
 show me flights from pittsburgh to san francisco,atis_flight
 show me all flights from baltimore to dallas,atis_flight
 can you show me the cheapest round trip flights between denver and pittsburgh,atis_flight
 show me the flights from boston to atlanta,atis_flight
 i need a flight from san francisco to boston that leaves after 10 pm,atis_flight
 what flights from boston arrive in dallas fort worth before 5 pm,atis_flight
 please show me ground transportation in denver,atis_ground_service
 find travel arrangements for a round trip flight from boston to pittsburgh,atis_flight
 what is the coach fare between boston and atlanta on delta,atis_airfare
 list flights from pittsburgh to atlanta on the evening of august sixth,atis_flight
 i would like your rates between atlanta and boston on september third,atis_airfare
 i would like to fly from boston to denver early in the morning,atis_flight
 looking for a flight from denver to salt lake city,atis_flight
 show me all the flights from columbus to baltimore,atis_flight
 and flight from oakland to boston leaving after midnight,atis_flight
 what does the abbreviation dl mean,atis_abbreviation
 could i have a list of flights in first class on monday from san francisco to pittsburgh starting at noon and afterwards,atis_flight
 i would like to fly from atlanta to philadelphia,atis_flight
 list daily flights from oakland to boston using twa,atis_flight
 could you give me the schedule of flights for american and delta to dfw on august fifteenth,atis_flight_time
 show me first class flights from new york to miami leaving on a tuesday,atis_flight
 please show me airfare of flight us 345 from boston to pittsburgh,atis_airfare
 is there a delta flight from boston to san francisco that stops in denver,atis_flight
 please list all united flights between pittsburgh and baltimore,atis_flight
 find the cheapest one way fare from boston to san francisco,atis_airfare
 give me morning flights from atlanta to baltimore,atis_flight
 please give me round trip fares from pittsburgh to philadelphia,atis_airfare
 i would like information on ground transportation in the city of atlanta from airport to downtown,atis_ground_service
 i'd like to fly from philadelphia to dallas to san francisco,atis_flight
 what is the least expensive flight from atlanta to denver leaving on october twelfth,atis_flight
 what is the price of american airlines flight 19 from new york to los angeles,atis_airfare
 what's the first flight from dallas to houston,atis_flight
 i would like information on flights from san francisco to pittsburgh leaving after 8 pm monday night,atis_flight
 what flights go from dallas to denver leaving after 3 pm,atis_flight
 what is the fare code y and what is the fare code h,atis_abbreviation
 hello i'd like a delta flight from atlanta to boston,atis_flight
 what flights are provided by american airlines,atis_flight
 show me the flights from love field to other airports,atis_flight
 show me the coach fares from baltimore to dallas,atis_airfare
 i want the flights from toronto to san diego that stop in st. louis,atis_flight
 saturday or sunday flights between milwaukee and phoenix american airlines,atis_flight
 list the cheapest one way flight from miami florida to charlotte north carolina,atis_flight
 flights from washington august second,atis_flight
 i'd like to fly from philadelphia to san francisco through dallas,atis_flight
 list all flights from atlanta to dallas on friday,atis_flight
 show me all united flights from denver to san francisco for september first 1991,atis_flight
 what is the earliest flight departing san francisco and arriving in oakland on november eighth,atis_flight
 from new york to toronto on thursday morning,atis_flight
 cheapest flight from miami to indianapolis,atis_flight
 which airlines fly from boston to washington dc but stopover in some other city,atis_airline
 please list all airline flights between denver and boston,atis_airline
 i am interested in a flight from cincinnati to burbank the flight should be american and leave in the afternoon i need to know the aircraft and flight number,atis_flight
 flights from oakland to san francisco,atis_flight
 list flights from boston to san francisco that serve only breakfast,atis_flight
 how many airlines have flights with service class yn,atis_quantity
 could you please give me a one way fare from pittsburgh to atlanta,atis_airfare
 okay i'd like to fly from denver to pittsburgh,atis_flight
 i'd like a flight from montreal to san diego for sunday,atis_flight
 i need a flight from montreal quebec to san diego california leaving this sunday,atis_flight
 give me a list of all the flights from baltimore to philadelphia or denver to philadelphia or pittsburgh to philadelphia,atis_flight
 tell me about ground transportation in st. petersburg airport,atis_ground_service
 how many united flights are there from san francisco please,atis_quantity
 i need a listing of flights from new york city to montreal canada departing thursday in the morning,atis_flight
 show me all the flights from philadelphia to newark,atis_flight
 how can i go from the san francisco airport to downtown san francisco,atis_flight
 i would like to fly from denver to atlanta by way of pittsburgh,atis_flight
 give me fares from atlanta to baltimore,atis_airfare
 baltimore to philadelphia,atis_flight
 the flight will originate from boston,atis_flight
 flights from kansas city to cleveland and price,atis_flight
 on tuesday what flights leave phoenix to st. paul minnesota and leave after noon,atis_flight
 what is the lowest price fare from atlanta to san francisco on flight delta 82 and delta 139,atis_airfare
 list flights from detroit to san diego on thursday,atis_flight
 what flights are there from phoenix to milwaukee,atis_flight
 what flights go from philadelphia to san francisco with a stopover in dallas,atis_flight
 show flights from denver to oakland that arrive after 12 o'clock,atis_flight
 what is the airfare between denver and pittsburgh,atis_airfare
 show me all flights from denver to philadelphia which leave next saturday afternoon,atis_flight
 show me flights from atlanta to baltimore denver and dallas,atis_flight
 one way,atis_flight
 list all flights on saturday from dallas to san francisco nonstop,atis_flight
 how many airports does oakland have,atis_quantity
 can you give me a list of the flights from atlanta to boston,atis_flight
 please give me a list of flights leaving boston going to pittsburgh,atis_flight
 repeating leaving denver to san francisco before 10 am what type of aircraft is used,atis_aircraft
 what is the earliest flight from washington to atlanta leaving on wednesday september fourth,atis_flight
 show me all flights from atlanta to dallas round trip less than 1100 dollars,atis_flight
 what flights return from denver to philadelphia on a saturday,atis_flight
 flights from dallas to houston in the morning,atis_flight
 what are your flights from pittsburgh to baltimore,atis_flight
 the earliest flight from boston to san francisco please that will be serving a meal,atis_flight
 what type of aircraft flies from pittsburgh to baltimore,atis_aircraft
 show me the cheapest one way tickets from atlanta to dallas,atis_airfare
 give me sunday nonstop flights from memphis to las vegas,atis_flight
 on the flight from baltimore to san francisco on us air leaving at 420 what type of aircraft is used,atis_flight
 i want a evening flight from dallas to milwaukee,atis_flight
 let's look at baltimore to philadelphia again,atis_flight
 what are the prices of the flights from dallas to baltimore,atis_airfare
 what kind of airplane is flight ua 281 from boston to denver,atis_aircraft
 how many first class flights does united have today,atis_quantity
 what does ua stand for,atis_abbreviation
 can i go from boston to san francisco with a stopover in denver,atis_flight
 can you tell me which flight from dallas to baltimore has the least expensive fare,atis_flight
 show me the latest flight to love field,atis_flight
 what type of plane is an m80,atis_aircraft
 what is the earliest flight that i can take from boston to baltimore,atis_flight
 list the nonstop flights on wednesday june second from miami to washington arriving in washington between 1115 am and 1245 pm,atis_flight
 i would like to fly from st. paul to san jose monday morning from san jose to houston tuesday morning and from houston to st. paul on wednesday morning,atis_flight
 what is fare code m,atis_abbreviation
 show me ground transportation in baltimore,atis_ground_service
 what are all the flights on delta in and out of fort worth,atis_flight
 show me all the flights from baltimore to columbus,atis_flight
 i want to fly from boston to atlanta i would like the cheapest fare please,atis_flight
 would you tell me the cheapest one way fare from boston to oakland,atis_airfare
 is there ground transportation from the airport to downtown phoenix,atis_ground_service
 does the phoenix airport have ground transportation to and from downtown,atis_ground_service
 give me the flights from milwaukee to st. louis leaving sunday morning,atis_flight
 what is sa,atis_abbreviation
 a flight on continental airlines leaving boston and going to denver,atis_flight
 saturday flights from las vegas to phoenix,atis_flight
 i would like to find the least expensive flight from boston to denver,atis_flight
 show me flights arriving in baltimore from pittsburgh between 4 and 5 pm,atis_flight
 i need a flight delta airlines kansas city to salt lake,atis_flight
 can you list all flights from washington to toronto,atis_flight
 show all nonstop flights from boston to san francisco,atis_flight
 show flights between toronto and san francisco,atis_flight
 show me the flights between boston and san francisco denver and san francisco boston and denver,atis_flight
 ground transportation oakland,atis_ground_service
 show me all daily flights between milwaukee and orlando,atis_flight
 what flights from kansas city to atlanta arriving before 10 am on monday,atis_flight
 what flights leave philadelphia for dallas and depart before noon on american airlines,atis_flight
 airlines that fly to miami from new york on friday,atis_airline
 what flights leave seattle on sunday on continental after 9 pm,atis_flight
 what is the earliest flight from washington to san francisco on friday that serves breakfast,atis_flight
 what do you have going from atlanta to philadelphia serving breakfast,atis_flight
 i'd like to see flights from pittsburgh to atlanta,atis_flight
 what flights are available with q fares from boston to pittsburgh,atis_flight
 is there ground transportation from the milwaukee airport to the downtown area,atis_ground_service
 flights from pittsburgh to newark,atis_flight
 i want to go between boston and san francisco,atis_flight
 show departures from atlanta for american,atis_flight
 show me the flights available from dallas to baltimore august third,atis_flight
 show me fares from philadelphia to san francisco on thursday morning,atis_airfare
 please list the flight times from pittsburgh to newark,atis_flight_time
 what flights from any city land at general mitchell international,atis_flight
 show me ground transportation information for san francisco,atis_ground_service
 could you find me the cheapest fare from boston to san francisco,atis_airfare
 show me flights between milwaukee and phoenix on saturday or sunday american airlines,atis_flight
 i'd like a first class flight from denver to baltimore on january first,atis_flight
 list all the takeoffs and landings at general mitchell airport,atis_flight
 show me the flights arriving around noon in baltimore from denver,atis_flight
 on tuesday i'd like to find a flight from detroit to st. petersburg that arrives before 10 pm,atis_flight
 i'd like a flight tomorrow from kansas city to newark in the morning,atis_flight
 list the flights from philadelphia to san francisco which have a layover in dallas,atis_flight
 now i need a flight leaving fort worth and arriving in denver no later than 2 pm next monday,atis_flight
 flights from san jose to st. paul,atis_flight
 i want information on flights from atlanta to washington dc give me information on flights after 4 pm on wednesday,atis_flight
 show ground transportation for pittsburgh,atis_ground_service
 what is the earliest flight in the morning from boston to pittsburgh,atis_flight
 morning flight from atlanta to philadelphia,atis_flight
 what are the cheapest flights from pittsburgh to atlanta,atis_flight
 show morning flights from san francisco to pittsburgh,atis_flight
 what are the first class and coach fares for flights from chicago to kansas city arriving around 7 pm next thursday,atis_airfare
 show me all flights from dallas to pittsburgh on monday which leave after 8 o'clock pm,atis_flight
 find me the cheapest one way fare i can get from boston to denver,atis_airfare
 show me the flights from atlanta to denver on friday,atis_flight
 what's the cheapest flight from san francisco to boston,atis_flight
 please list the flight times from boston to pittsburgh,atis_flight_time
 is there a flight between washington dc and san francisco on us air at 8 am,atis_flight
 show me all flights from pittsburgh which leave tomorrow and arrive in boston,atis_flight
 what does fn under fare code mean,atis_abbreviation
 all am flights departing pittsburgh arriving denver,atis_flight
 what flights leave after 7 pm from pittsburgh to philadelphia,atis_flight
 show flights from philadelphia to san francisco,atis_flight
 what flights leave chicago and arrive in detroit around 6 pm next tuesday,atis_flight
 what does it cost to fly from boston to oakland on united airlines,atis_airfare
 how much is a flight from washington to montreal,atis_airfare
 is there limousine service available at baltimore airport,atis_ground_service
 what are the morning flights in the next two days from nashville to tacoma,atis_flight
 what is the last flight leaving san francisco going to washington on friday,atis_flight
 what are the flights from dallas to san francisco on tuesday october first,atis_flight
 does united airlines fly from boston to dallas fort worth,atis_flight
 please list the flight schedule from baltimore to san francisco on friday nights,atis_flight_time
 flights from cleveland to kansas city on monday,atis_flight
 i would like to find a flight that goes from boston to orlando i would like it to have a stop in new york and i would like a flight that serves breakfast,atis_flight
 what are the lowest one way fares from atlanta to pittsburgh,atis_airfare
 okay and then from pittsburgh i'd like to travel to atlanta on september fourth,atis_flight
 what flights go from pittsburgh to baltimore after 8 o'clock next wednesday,atis_flight
 i would like to fly from boston to san francisco,atis_flight
 show me the airfare from pittsburgh to san francisco,atis_airfare
 are there any flights on june eleventh from st. petersburg to milwaukee,atis_flight
 what is hp,atis_abbreviation
 show me the type of aircraft that cp uses,atis_aircraft
 show me flights from pittsburgh to san francisco on sunday,atis_flight
 what type of aircraft does eastern fly from atlanta to denver before 6 pm,atis_aircraft
 can you list all flights from chicago to milwaukee,atis_flight
 display all flights from denver to san francisco on august seven,atis_flight
 what are the most expensive first class tickets between boston and san francisco,atis_airfare
 which of the flights from pittsburgh to baltimore on july twenty fifth 1991 carries the smallest number of passengers,atis_flight
 what airlines go from atlanta to baltimore,atis_airline
 what does fare code qo mean,atis_abbreviation
 what does the abbreviation co mean,atis_abbreviation
 can you list all flights between milwaukee and chicago,atis_flight
 last nonstop flight from los angeles to pittsburgh on monday night,atis_flight
 what is the earliest flight from boston to san francisco,atis_flight
 i would like an early morning flight from chicago into seattle on june first on continental airline,atis_flight
 what would be cost of a round trip from pittsburgh to san francisco,atis_airfare
 show me the flights from dallas to baltimore,atis_flight
 give me the flights from baltimore to pittsburgh,atis_flight
 please list the flights from charlotte to long beach arriving after lunch time,atis_flight
 what flights are available between philadelphia and denver on september sixteenth,atis_flight
 what type of aircraft leaving after 2 pm from boston to oakland,atis_aircraft
 i would like the cheapest flight from boston to san francisco,atis_flight
 are there any flights from boston to oakland that stop,atis_flight
 i would like to find a flight from pittsburgh to boston on wednesday and i have to be in boston by one so i'd like a flight out of here no later than 11 am,atis_flight
 i need information on a flight from washington to fort worth,atis_flight
 can you tell me what flights you have from baltimore to dallas,atis_flight
 what are the ground transportation services in philadelphia,atis_ground_service
 give me flights from baltimore to denver on united that offer first class,atis_flight
 does american airlines have a flight from pittsburgh to atlanta,atis_flight
 list flights from denver to baltimore,atis_flight
 i would like a list of the round trip flights between indianapolis and orlando on the twenty seventh or the twenty eighth of december,atis_flight
 i need a return flight from denver to atlanta,atis_flight
 i'd like a flight from burbank to tacoma washington,atis_flight
 please list all flights from atlanta to baltimore on wednesday and thursday,atis_flight
 what is the latest flight between washington and boston,atis_flight
 explain the restriction ap 57,atis_abbreviation
 the latest flight from baltimore to oakland please and i'd like a meal with that,atis_flight
 what are the flights on january first 1992 from boston to san francisco,atis_flight
 on november twenty third what flights are available between boston and denver,atis_flight
 list nonstop flights on sunday from new york to las vegas and list nonstop flights on sunday from memphis to las vegas,atis_flight
 show me the list of flights from dallas to baltimore on american and delta airlines,atis_flight
 what does us stand for,atis_abbreviation
 could you show me all weekday flights from phoenix to denver,atis_flight
 show me all united airlines first class flights,atis_flight
 what is the price of a first class ticket from milwaukee to san francisco round trip,atis_airfare
 find a flight on delta from philadelphia to san francisco,atis_flight
 what are the costs of flights from dallas to boston tomorrow,atis_airfare
 what flights go from philadelphia to dallas via atlanta,atis_flight
 what's the cheapest round trip fare between boston and washington,atis_airfare
 what are the flights between dallas and pittsburgh on july eight,atis_flight
 show me flights from milwaukee to orlando on thursday morning,atis_flight
 what flights are available from boston to dallas,atis_flight
 i want to leave boston at 838,atis_flight
 kindly give me the type of aircraft used to fly from atlanta to denver,atis_aircraft
 can you show me flights from dallas to atlanta on tuesday night,atis_flight
 is there ground transportation from atlanta airport to downtown atlanta,atis_ground_service
 are there any limousines or taxi services available at the boston airport,atis_ground_service
 on eastern flight 825 flying from atlanta to denver can you tell me what type of aircraft is used on a flight when it leaves at 555,atis_flight
 how do i get from the airport to downtown in tacoma,atis_flight
 tuesday morning flights between charlotte and baltimore,atis_flight
 show me flights from atlanta to washington,atis_flight
 show me all flights from atlanta to san francisco which leave atlanta after 5 o'clock pm tomorrow,atis_flight
 round trip fares from denver to philadelphia less than 1000 dollars,atis_airfare
 i want to fly from milwaukee to orlando on wednesday evening,atis_flight
 how many daily us air flights are there between philadelphia and pittsburgh,atis_quantity
 show me all the northwest flights from new york to milwaukee that leave at 720 am,atis_flight
 what's the cheapest way to fly between atlanta and denver,atis_flight
 what are the fares for flights from la to newark leaving monday morning,atis_airfare
 give me the list of flights for continental airlines between boston and denver,atis_flight
 can i see ground transportation from long beach airport to downtown,atis_ground_service
 i want a flight from atlanta to pittsburgh,atis_flight
 us 201,atis_flight
 what flights are available from pittsburgh to oakland airport,atis_flight
 afternoon flight from denver to san francisco,atis_flight
 show me all the flights from charlotte to cleveland,atis_flight
 show me the flights on twa to atlanta in the morning,atis_flight
 do all the flights to oakland land at the same place,atis_flight
 show me the flights from st. petersburg to toronto that arrive before noon,atis_flight
 how much is a first class ticket from baltimore to san francisco,atis_airfare
 please give me all flights from long beach to memphis,atis_flight
 i want to fly nonstop from denver to dallas,atis_flight
 what is the earliest flight leaving boston on july first to dallas on july first,atis_flight
 i'd like a flight tomorrow evening from nashville to houston that includes dinner for tomorrow,atis_flight
 show me the flights from denver to san diego leaving after 5 pm,atis_flight
 what flights go from san francisco to washington via indianapolis,atis_flight
 can you help me with ground transportation information i need to get from the airport in philadelphia to downtown philadelphia,atis_ground_service
 show me the earliest flight on wednesday from baltimore to newark,atis_flight
 could you please give me the round trip fare from denver to atlanta,atis_airfare
 show sunday flights from seattle to chicago,atis_flight
 what flights depart from pittsburgh and arrive in oakland california,atis_flight
 flights from houston to los angeles departing after 1026,atis_flight
 i would like a flight from pittsburgh to san francisco on august twentieth,atis_flight
 show me flights from dallas to atlanta,atis_flight
 please give all flights from dallas to oakland california monday,atis_flight
 what flights are available wednesday morning from boston to denver,atis_flight
 show me the flights from pittsburgh to baltimore arriving in baltimore on june fourteenth,atis_flight
 list the morning flights at a 124 dollars from atlanta to boston,atis_flight
 show me the flights from denver to philadelphia on a saturday,atis_flight
 i need to fly from boston to denver and then to san francisco and back to boston,atis_flight
 what is the cheapest flight on american airlines from cleveland to miami,atis_flight
 show me flights available from atlanta to baltimore leaving on monday morning,atis_flight
 what's the earliest flight from pittsburgh to baltimore on thursday morning,atis_flight
 what ground transportation is available in boston,atis_ground_service
 what is the latest flight leaving pittsburgh returning to denver,atis_flight
 does lufthansa fly between boston and oakland,atis_flight
 show me flights from boston to washington leaving july fifteen,atis_flight
 list all the landings at general mitchell international,atis_flight
 how many first class flights does delta have today,atis_quantity
 are there any nonstop flights from indianapolis to san diego on wednesday may twelfth,atis_flight
 what are the flights which depart from san francisco fly to washington via indianapolis and arrive by 9 pm,atis_flight
 please list the flights from dallas fort worth to boston on july twenty third,atis_flight
 hello i would like to plan a flight on american airlines from boston to denver,atis_flight
 what are the two american airlines flights that leave from dallas to san francisco in the evening,atis_flight
 what flights do you have from baltimore to san francisco,atis_flight
 i'd like a nonstop flight from indianapolis to san diego that serves dinner what's available,atis_flight
 what times on wednesday could i take a plane from denver to oakland,atis_flight_time
 show me ground transportation for boston,atis_ground_service
 are there any flights from boston to san francisco which stop in denver,atis_flight
 what airlines have business class,atis_airline
 flight from denver to dallas fort worth,atis_flight
 list flights from san francisco to pittsburgh,atis_flight
 i'd like to know what type of plane flies from boston to dallas fort worth after 530,atis_aircraft
 please tell me the times of the flights between boston and baltimore,atis_flight_time
 find a flight from philadelphia to san francisco please on delta,atis_flight
 what is the cost of a ticket going from denver to boston july twenty fifth 1991,atis_airfare
 i'm looking for a flight from oakland to denver with a stopover in dallas fort worth,atis_flight
 show me first class airlines from san francisco to pittsburgh on next tuesday first class only,atis_airline
 what flights are there on saturdays from philadelphia to denver,atis_flight
 i need a flight from denver to washington dc on wednesday,atis_flight
 show me the flights from columbus to charlotte,atis_flight
 oh let's see does eastern airline have a flight from atlanta to washington,atis_flight
 what is the price of business class from boston to san francisco on twa,atis_airfare
 flights from atlanta to dallas in the afternoon,atis_flight
 eastern flight 825 from atlanta to denver leaving at 555 what type of aircraft is used on that flight,atis_flight
 what are all the flights between san francisco and boston,atis_flight
 define airline us,atis_abbreviation
 i want to fly philadelphia to san francisco on july eighth,atis_flight
 find a flight from boston to washington on monday,atis_flight
 give me information on flights from atlanta to washington dc on wednesday after 4 pm and thursday before 9 am,atis_flight
 find the flights from boston to san francisco leaving after 6 pm,atis_flight
 show me the cheapest fare from dallas to baltimore,atis_airfare
 i live in denver and i'd like to make a trip to pittsburgh,atis_flight
 give me flights that arrive in baltimore from atlanta denver and pittsburgh,atis_flight
 hello i'm trying to find a flight that goes from pittsburgh to denver after 2 pm,atis_flight
 what airlines fly between boston and san francisco,atis_airline
 code ff,atis_abbreviation
 what is the earliest flight from boston to san francisco on november seventh,atis_flight
 list all flights from boston to san francisco on us air,atis_flight
 i would like a list of flights from pittsburgh to dallas,atis_flight
 on november twenty third of this year 1991 i'd like to fly from atlanta to denver and i'd like to fly on delta,atis_flight
 do you have any airlines that would stop at denver on the way from baltimore to san francisco,atis_airline
 list all flights from tampa florida to miami that are the cheapest one way,atis_flight
 list the nonstop flights on wednesday june second from miami to baltimore arriving in baltimore between 1115 am and 1245 pm,atis_flight
 give me flights from san francisco to boston on thursday afternoon,atis_flight
 denver to atlanta,atis_flight
 what's the last flight leaving from pittsburgh to oakland,atis_flight
 does any airline have an afternoon flight from boston to oakland,atis_airline
 do you have a flight from philadelphia to san francisco with a stopover in dallas,atis_flight
 i want to make a trip from washington to san francisco,atis_flight
 i would like information on flights leaving atlanta in the afternoon arriving in dallas,atis_flight
 show me all flights from san diego to new york nonstop,atis_flight
 show me all flights with fares from pittsburgh to san francisco,atis_flight
 what are the flights from milwaukee to tampa,atis_flight
 list the flights from salt lake city to st. petersburg,atis_flight
 what are the least expensive flights from denver to atlanta,atis_flight
 list united flights from denver to san francisco on tuesdays or wednesdays,atis_flight
 show me the flights on delta or twa which go through atlanta,atis_flight
 is there a flight leaving san francisco to denver,atis_flight
 show flights leaving boston on wednesday morning and arriving in denver,atis_flight
 what airlines fly from boston to atlanta,atis_airline
 cheapest fare from indianapolis to seattle,atis_airfare
 show me all daily flights out of boston that have coach class,atis_flight
 i need an early flight from denver to san francisco please and i would like breakfast served on that,atis_flight
 dallas to baltimore,atis_flight
 may i have a listing of flights on monday from minneapolis to long beach california please,atis_flight
 630 am flight on august twenty seventh from atlanta to dallas,atis_flight
 i need a flight from philadelphia to san francisco next wednesday,atis_flight
 now show me the flights from denver to philadelphia on a saturday,atis_flight
 show me all flights from denver to burbank,atis_flight
 show me all flights from san francisco that go to boston baltimore or philadelphia,atis_flight
 please list all the flights from boston to san francisco leaving before 10 am,atis_flight
 shortest flights from nashville to st. petersburg,atis_flight
 what delta flights from cincinnati to new york city arrive at new york city before 6 pm on saturday,atis_flight
 all fares and flights from philadelphia,atis_airfare
 are there any flights from denver to atlanta which connect in pittsburgh,atis_flight
 show me the flights from newark new jersey to ontario international next saturday,atis_flight
 show all nonstop flights from boston to atlanta,atis_flight
 give me the flights from new york to las vegas and memphis to las vegas on sunday,atis_flight
 what does ea mean,atis_abbreviation
 show me the southwest airlines flights from san diego to san francisco,atis_flight
 what is the first class fare for a round trip dallas to denver,atis_airfare
 show me times for coach flights between boston and baltimore on wednesday,atis_flight_time
 what flights leaving pittsburgh arrive in denver and leave after say 6 o'clock at night,atis_flight
 find me the earliest flight from boston to atlanta and the latest return to boston on the same day,atis_flight
 what is airline dl,atis_airline
 show me all flights from san francisco to atlanta,atis_flight
